Date,ARE_REIT,BXP_REIT,KRC_REIT,SLG_REIT,DEI_REIT,HIW_REIT,PDM_REIT,BDN_REIT,OFC_REIT,ESRT_REIT,HPP_REIT,FSP_REIT,PLD_REIT,FR_REIT,EGP_REIT,STAG_REIT,TRNO_REIT,REXR_REIT,GOOD_REIT,KIM_REIT,FRT_REIT,BRX_REIT,REG_REIT,SKT_REIT,ALX_REIT,AKR_REIT,ROIC_REIT,RPT_REIT,BFS_REIT,KRG_REIT,UBA_REIT,WHLR_REIT,SPG_REIT,MAC_REIT,PEI_REIT,O_REIT,NNN_REIT,SRC_REIT,GTY_REIT,ADC_REIT,EQR_REIT,AVB_REIT,UDR_REIT,ESS_REIT,CPT_REIT,MAA_REIT,AIV_REIT,IRT_REIT,ELS_REIT,SUI_REIT,UMH_REIT,VNO_REIT,DLR_REIT,WPC_REIT,AMH_REIT,EPR_REIT,LXP_REIT,CUZ_REIT,AAT_REIT,OLP_REIT,WSR_REIT,AHH_REIT,LAND_REIT,BRT_REIT,HST_REIT,RLJ_REIT,SHO_REIT,DRH_REIT,RHP_REIT,HT_REIT,INN_REIT,AHT_REIT,CLDT_REIT,SOHO_REIT,IHT_REIT,PSA_REIT,EXR_REIT,CUBE_REIT,VTR_REIT,OHI_REIT,HR_REIT,MPW_REIT,NHI_REIT,LTC_REIT,SBRA_REIT,UHT_REIT,DOC_REIT,WY_REIT,RYN_REIT,PCH_REIT,AMT_REIT,PW_REIT,Total
25/05/2021,171.460434,108.116127,66.493675,69.567307,32.58519,41.500484,16.403875,12.558392,25.672981,11.207432,26.597395,4.451277,114.419586,49.13131,152.423752,33.486919,61.910278,53.836483,18.58984,19.534107,106.443916,20.583393,59.792332,15.818172,236.728729,19.811615,16.800949,11.612592,39.395432,19.078382,16.703825,4.06,115.124947,14.012044,28.049999,62.32093,42.919674,43.165173,28.149652,66.149521,72.691307,195.626205,45.005726,280.720612,120.756462,153.708984,6.984816,16.183565,69.189667,163.343567,20.056253,41.526707,144.951904,69.589027,36.788113,43.824627,11.529218,34.427769,33.321297,22.845705,7.71277,11.941751,23.019838,16.529758,16.581123,14.677163,12.347701,9.373338,73.123398,10.257454,9.282712,34.799999,12.78,3.55,6.552948,258.190033,141.442581,40.758991,52.593651,31.963121,21.820791,19.394159,60.600777,35.869781,15.375133,63.41684,16.95849,34.289146,35.89904,52.401878,245.164429,41.41,5069.818446
26/05/2021,170.56636,109.656181,66.636177,70.326614,32.679291,42.064426,16.63681,12.675845,25.663576,11.471023,26.941729,4.539421,113.770905,49.092548,153.407745,33.862442,61.91996,53.768341,18.778343,19.752947,107.406532,20.977964,60.425102,16.181915,240.878525,20.389574,16.963234,11.941693,39.980785,19.785339,16.963083,4.05,117.253456,14.761351,29.1,62.574417,43.040699,43.60498,28.508656,66.403282,72.910828,196.076019,45.015297,279.2453,121.199776,154.152145,6.984816,16.222116,69.044289,162.586456,20.103516,42.335964,143.544601,69.441399,36.729439,44.233776,11.689871,35.023312,33.804901,23.227831,7.787199,12.04358,22.380939,16.716431,16.847763,15.2226,12.586495,9.632324,75.640068,10.714666,9.540291,36.599998,13.19,3.67,7.901209,258.940247,140.983139,40.9491,52.812004,32.261021,21.658119,19.412363,60.783386,35.906239,15.498344,64.242836,16.995434,34.905724,36.40601,53.360607,246.219162,43,5103.780221
27/05/2021,169.345413,110.213631,65.999725,71.2005,32.26527,42.036694,16.591501,12.702949,25.955204,11.529597,26.783522,4.55705,113.141586,48.666248,151.410797,33.618469,61.251766,53.2621,19.227156,19.952761,106.566597,21.128277,60.557327,16.750845,243.489059,20.446423,16.991871,11.913486,40.603313,19.907881,16.916788,4.33,118.724907,15.126638,30.75,61.750587,42.77071,43.165173,28.490248,65.778221,73.197174,195.310364,44.938766,282.876007,120.062569,152.581802,6.984816,16.337784,68.200974,160.606323,19.95229,42.508728,142.793411,68.629425,36.455627,44.188309,11.670973,34.389957,34.136784,23.246025,7.703466,12.052837,22.593903,16.511093,16.916891,15.301936,12.496948,9.652246,75.480278,10.754424,9.550198,41.400002,13.24,3.74,6.622344,259.208862,140.992722,40.920578,52.356316,31.989401,21.162369,19.166634,59.861179,35.687515,15.436739,64.372765,16.755281,35.264629,36.568623,53.609173,245.880463,44,5102.188213
28/05/2021,171.373917,111.07341,66.693176,71.890198,32.66988,42.230835,16.754606,12.702949,25.964613,11.549123,26.978952,4.530607,114.090393,49.063488,152.500916,33.637314,61.610077,53.768341,19.451569,20.276266,107.906693,21.334955,61.010654,16.3498,244.092194,20.56012,17.049147,11.988708,41.300159,19.98329,16.926048,4.22,118.909996,14.901846,31.35,62.136673,43.152431,43.302612,28.655939,66.259056,73.922554,198.057144,45.560528,289.256012,120.833542,154.816879,7.034708,16.463087,68.685638,162.50882,20.046804,42.990643,144.115128,69.616707,37.228165,44.688393,11.699323,35.061123,34.658314,23.246025,7.703466,12.284266,22.390619,16.735102,16.956396,15.242433,12.496948,9.642286,74.811165,10.684849,9.520476,40.5,13.17,3.72,6.899927,261.62616,143.395218,41.623981,52.641121,32.085789,21.232086,19.266747,60.180759,35.705742,15.375133,64.224274,16.746044,34.933334,36.530357,53.440506,247.186783,45.849998,5145.492453
01/06/2021,173.738861,113.378777,68.925453,74.730576,33.968395,43.580597,17.343601,13.163724,26.256241,12.007965,27.779295,4.706896,116.017075,49.761074,155.510788,34.315521,62.09428,54.118813,19.7029,20.742496,110.143349,21.992571,62.663418,17.394394,249.691299,20.891733,17.325983,12.327214,42.23859,20.379183,17.259384,4.58,124.185013,15.585589,38.549999,62.999695,44.19516,44.420456,29.180641,67.107559,75.611938,201.636612,46.622299,295.2146,123.098343,156.936325,7.154447,16.713697,68.966736,163.91626,20.330351,44.39093,145.627029,71.111465,37.648651,49.989166,11.973377,36.32782,35.87207,23.892004,7.755795,12.515697,23.0392,17.183109,17.450174,15.668864,12.855141,10.090532,77.797218,11.241455,9.778054,48.900002,13.5,3.9,6.939582,264.47876,145.501038,42.308361,54.207535,32.865593,21.572912,19.439667,62.271702,36.580608,15.867984,66.581635,17.004675,35.559116,36.884281,54.523518,250.196045,45.84,5268.286931
02/06/2021,174.988663,114.720436,69.153442,74.48558,34.598831,43.802475,17.651691,13.317315,26.557281,12.066538,27.956114,4.786225,117.866295,50.226131,157.883987,34.645203,62.791527,54.401138,19.738802,21.161154,112.332817,22.377748,63.692856,18.541584,252.040741,21.138073,17.535995,12.505869,41.969139,20.784502,17.361237,4.27,125.110458,16.999907,45,64.144302,45.051693,44.777798,29.751364,68.19178,76.356415,203.617767,47.301449,294.879211,125.189651,159.672363,7.184381,17.002863,70.633949,165.72171,20.613899,45.009243,147.157928,72.237144,37.765999,50.034634,11.859975,36.271099,36.412571,24.055773,7.76514,12.589754,23.077923,17.145777,17.479803,15.728365,12.825292,10.289753,77.108124,11.48,9.797869,56.099998,13.52,3.98,8.57534,266.729401,147.405807,42.726601,55.346748,33.277397,21.782059,19.576183,62.308216,36.954258,15.93839,66.535248,16.95849,34.749275,36.300781,52.242092,254.41481,43.82,5329.883609
03/06/2021,176.440323,113.492157,69.124939,73.051765,34.100132,43.451164,17.687939,13.254071,26.369135,11.88105,27.416349,4.768597,117.992172,50.468349,159.070572,34.777077,62.694687,55.063141,19.666994,21.094551,111.879829,22.199251,63.097862,17.571602,251.590698,20.920156,17.27825,12.402435,41.4767,20.756227,17.194567,4.66,124.064713,16.447292,40.5,63.762772,44.558258,44.695332,29.907856,67.541245,75.888725,203.952744,46.918831,292.340637,124.466835,157.77449,7.094577,16.964308,70.478867,165.042236,20.717867,44.5546,147.795029,71.821938,37.404182,48.007061,11.803274,36.28056,36.17551,23.982985,7.839895,12.413866,23.494181,16.931105,17.213161,15.321768,12.755642,10.030766,75.070816,11.291151,9.579919,51.200001,13.43,3.85,7.385698,267.525879,147.195236,42.945217,54.008171,32.856831,21.518692,19.321354,61.440811,35.897118,15.595155,65.235901,16.829172,33.54752,35.439899,50.838596,254.821243,44.490002,5291.150231
04/06/2021,176.978699,113.633881,68.346008,72.098938,33.80843,43.534367,17.51577,13.181793,26.387947,11.968913,27.295368,4.671638,118.495621,50.28426,158.675034,34.673466,62.646271,54.79055,19.64904,20.694925,111.011597,21.954994,62.134537,17.366413,249.556244,20.598019,17.077784,12.280198,41.160793,20.548853,17.055677,4.87,122.408165,15.969609,42.75,63.97171,45.088936,45.336716,30.009109,67.494095,75.28743,202.660706,46.899696,297.561554,124.495743,159.470047,7.13449,17.022137,70.963516,166.207047,20.698965,44.036312,147.557312,72.089508,37.658432,47.388783,11.888326,36.497974,36.080685,24.21954,7.755795,12.275008,23.165047,16.921768,17.262539,15.341602,12.83524,10.130377,74.431664,11.320971,9.599731,49.700001,13.53,3.74,7.901209,267.39624,147.568527,42.745613,53.884762,32.558926,21.510946,19.203039,60.664692,35.477901,15.436739,65.402954,16.810701,33.288677,35.047718,50.320114,256.688721,44.540001,5288.249794
07/06/2021,180.276215,116.354973,68.649979,73.768661,34.203625,44.153782,17.787613,13.353455,27.272251,12.232503,27.686228,4.839111,118.77639,51.001221,160.585175,35.276314,63.082058,55.93932,20.043997,21.008915,112.983994,22.311987,63.088421,17.842077,253.787079,20.901209,17.535995,12.609301,41.764732,21.170973,17.398272,4.96,124.009171,16.578423,46.049999,63.908108,45.424099,45.70322,30.386524,67.890091,75.841003,203.033951,47.234486,298.950562,125.247475,160.038437,7.264208,17.282387,71.806824,166.828262,21.256609,45.472973,150.714218,71.803474,37.834446,48.643509,12.067879,36.639767,36.403084,25.111168,7.839895,12.376837,23.561937,16.828434,17.578558,15.936624,13.243183,10.419247,76.179352,11.658909,9.996006,52.200001,13.82,3.95,8.436549,269.720978,149.875351,43.401482,54.245514,32.909401,22.231333,19.385061,61.04818,35.860668,15.445539,67.175621,17.291006,33.00211,34.665104,49.953594,259.930267,44.630001,5356.866925
08/06/2021,181.035706,115.599113,69.115433,73.814041,34.354183,44.301693,18.041332,13.552221,28.024849,12.339891,27.89097,4.944884,119.725212,51.650364,162.003281,35.681355,63.856777,56.562382,20.34919,21.248632,114.956406,22.640795,63.843964,18.448318,254.435211,21.460215,17.784187,13.032432,42.638123,21.557444,18.046425,4.98,125.591682,16.850044,46.950001,64.008049,46.057186,45.840656,30.819174,68.738571,76.041443,201.971603,47.4258,297.005951,127.242393,161.28125,7.403904,17.6583,73.047546,168.808441,21.445639,45.282024,152.159561,70.54863,37.697544,48.852631,12.181282,36.885555,36.592735,25.720751,8.064157,12.534209,24.491249,16.781767,17.874826,16.303553,13.273032,10.63839,79.554901,12.12606,10.174329,62.700001,13.97,4.04,11.450311,271.73999,151.722702,43.686642,54.454369,32.147125,22.045425,19.612585,60.482071,35.541702,15.454343,68.28006,17.420322,32.881935,34.837276,49.247383,257.404755,44.18,5403.138845
09/06/2021,183.064163,115.627449,68.972961,75.393044,34.024849,44.551308,18.186316,13.543186,28.01544,12.496093,27.565248,4.971327,119.676804,51.485657,161.646347,35.954521,63.856777,56.844707,20.421,21.248632,115.569832,22.81929,63.787304,18.840042,255.848495,21.573912,17.889196,13.098251,43.121277,21.698835,18.277908,5.17,125.480644,16.868778,47.549999,64.462265,46.20615,46.051403,31.040098,69.247696,75.736015,201.713181,47.511887,300.837769,128.013397,162.514389,7.583514,17.667938,73.716377,170.167358,21.70083,45.654831,152.977325,71.139145,37.94202,48.725353,12.219082,36.762661,36.84108,26.020994,8.176289,12.423123,24.481571,16.669764,17.588434,16.095293,13.213333,10.419247,78.805893,11.97697,10.065352,66.699997,13.93,4.05,9.854207,272.147522,151.780151,43.762684,54.777145,32.742924,22.533432,19.69449,61.303837,35.924458,15.674365,67.890259,17.845207,33.307163,34.693798,49.488743,258.362701,44.189999,5428.160701
10/06/2021,186.275162,115.920364,69.390915,77.289658,34.457691,44.865643,18.358484,13.552221,28.391743,12.505857,27.853743,4.93607,122.261848,52.115421,164.936005,36.416092,64.44751,57.516445,20.385094,21.076036,115.154579,22.65019,64.278404,17.758137,255.488434,21.431793,17.765097,12.994819,42.944736,21.670559,18.176056,5.25,124.508919,16.241232,44.549999,64.571259,46.550621,46.656139,30.828384,69.502235,77.119987,205.445786,48.009293,300.904785,130.143265,165.250397,7.593493,17.889633,74.055641,172.370758,21.672478,45.718479,155.886993,71.554352,38.39185,48.643509,12.294683,37.414917,36.640499,26.130173,8.02678,12.580496,24.355728,16.567095,17.785944,15.916789,13.103886,10.289753,78.146759,11.748363,9.976192,62.799999,13.71,4.03,8.793442,273.657227,152.344864,44.095364,54.767647,33.075871,22.858767,19.894716,61.568626,35.906239,15.779971,66.999283,18.057648,32.355003,34.617271,48.728886,262.049316,43.150002,5452.792492
11/06/2021,185.948288,116.373863,69.666374,75.002838,34.118946,44.847149,18.376606,13.516083,28.363514,12.40823,27.658312,4.891998,120.741798,51.950714,162.688232,36.416092,64.418457,57.691681,20.429979,21.191101,116.655128,22.71595,64.410629,18.028612,253.751114,21.337046,17.765097,12.957207,43.102684,21.604574,18.194576,5.01,124.222023,16.569057,46.650002,63.935356,46.327183,46.619488,30.773148,67.465805,77.072258,205.426636,48.10495,302.140564,130.355286,165.269669,7.663341,18.024578,73.609756,171.225388,21.228252,45.472973,154.232468,70.973061,38.401627,48.852631,12.256883,37.537804,37.022564,26.621479,8.101537,12.719353,24.03628,16.361757,17.687189,16.015957,13.123785,10.34952,80.783272,11.937212,10.065352,64.400002,13.86,4.04,9.170161,273.972076,152.622437,44.095364,55.147392,33.067112,22.65737,19.803707,60.728603,35.769535,15.885582,65.792763,17.983755,32.650826,34.722492,48.746765,259.659332,42.830002,5445.073592
14/06/2021,186.054031,117.186417,70.046349,75.610847,34.523556,44.948841,18.385668,13.488976,28.118921,12.422914,28.179468,4.865555,122.14566,52.231686,164.492218,37.047199,65.222237,57.672211,20.744148,20.826729,116.466385,22.44351,63.681778,18.00996,252.607849,21.25177,17.75555,12.90079,43.725212,21.745964,18.120502,4.93,123.342857,16.325531,42,64.135208,46.494762,46.179684,31.371494,68.040932,77.224968,205.015106,47.942341,297.992615,130.287827,165.308212,7.673319,18.063128,74.171944,172.390198,21.247154,45.527527,155.467941,71.72966,38.480057,48.807175,12.285234,37.79303,37.089428,26.830738,8.101537,12.839696,23.92979,17.211111,17.450174,15.916789,13.123785,10.319636,80.773285,11.79806,10.04554,60.799999,13.8,3.9,8.981803,274.736725,154.057663,44.399536,55.973316,33.110924,22.866514,19.994823,61.358627,36.070274,16.061602,65.792763,18.048414,31.920527,33.947689,47.423729,262.165375,39.080002,5443.070679
15/06/2021,176.622986,115.268425,69.960861,73.650696,33.85548,44.172272,18.159134,13.299247,27.874327,12.383755,27.611782,4.79504,119.820099,51.863514,163.53717,36.387829,64.999496,57.282803,20.699268,20.491125,115.919014,22.142883,63.186344,17.23584,251.518646,20.872786,17.602816,12.83497,43.81813,21.679981,18.027906,4.96,121.501221,16.016443,40.5,63.23587,45.535816,45.446667,31.086124,66.457024,76.07962,201.914169,47.454494,296.028839,129.565018,164.614563,7.543601,17.793242,72.989388,169.555832,21.199896,45.045612,152.633072,71.582039,37.901634,48.279831,12.115129,36.980072,36.77422,26.494102,8.101537,12.821183,24.181482,17.211111,17.529179,15.877122,13.074037,10.35948,82.970383,11.718546,10.025726,55,13.89,3.6,7.593885,273.393951,154.096161,44.028831,55.479656,32.480072,22.517939,19.357758,60.701214,35.960907,15.823979,64.902267,17.83597,32.049946,33.388645,47.45055,261.710663,38.369999,5378.360342
16/06/2021,175.104034,114.418076,68.763969,73.196976,33.337959,43.497391,17.896349,13.08241,27.563881,12.129229,27.081324,4.821483,118.146461,51.204681,162.109406,36.28421,63.943928,56.21191,20.492811,20.376059,114.682716,22.01136,62.481312,17.506313,250.807495,20.70224,17.478718,12.853776,44.161907,21.500885,18.139021,4.91,120.982979,16.662718,39.75,62.182091,44.697906,44.906075,31.003277,66.296768,75.583313,200.689133,47.071873,295.674377,128.822952,163.458496,7.533623,17.745052,72.921539,168.371643,21.133738,44.490952,150.909164,70.917702,37.705555,48.243458,11.945027,36.507427,36.535427,26.475906,8.064157,12.784154,24.471893,17.071106,17.736568,15.877122,13.163584,10.488974,83.230034,11.98691,10.065352,57.599998,13.92,3.62,7.227079,272.480103,153.66272,43.601089,54.843597,32.629021,22.347525,19.33009,60.0438,35.532585,15.718368,62.802601,17.734365,31.78186,33.215149,47.084034,257.898254,37.669998,5341.798551
17/06/2021,176.248047,112.679611,67.386604,71.962807,33.102718,42.804024,17.868874,12.928819,27.338102,12.139017,27.025002,4.671638,119.30439,51.630985,162.70752,36.340729,64.370033,57.156239,20.37999,19.944565,113.531364,21.654369,61.757217,16.928059,246.28862,20.313776,17.305849,12.55595,43.18631,20.82221,18.009388,4.93,119.067322,16.110104,37.950001,61.982243,44.791008,44.530403,30.763941,66.617317,75.39241,201.004974,47.071873,288.508789,129.622833,163.612625,7.363991,17.773968,73.464363,169.526703,20.869091,43.545296,150.06636,70.963837,38.313393,48.261639,11.831625,35.921345,36.191566,26.266647,7.914649,12.923011,24.040352,16.772432,17.578558,15.609362,12.964588,10.239947,83.000343,11.907393,9.877124,54.200001,13.6,3.48,7.375784,275.678497,155.42543,44.066853,54.881577,31.831694,22.293303,19.219423,59.915966,35.186283,15.515947,60.468601,17.623528,31.467556,32.887428,46.896305,262.030304,38.25,5317.780732
18/06/2021,175.623169,110.78997,67.13961,69.948212,32.698105,41.971973,17.529999,12.675845,26.858322,11.737645,26.433622,4.548235,116.346352,50.381153,158.202347,35.822651,63.00457,55.841969,19.928709,19.493895,110.69072,21.147066,60.33762,16.564312,244.893295,19.963209,16.83527,12.149396,42.043472,20.115253,17.620495,4.85,115.985603,16.063272,38.25,60.719528,43.822754,43.696598,29.935472,65.561394,74.094353,197.25322,46.134449,295.2146,127.801361,161.695465,7.224295,17.263107,72.824593,166.294418,20.188581,42.245037,147.68161,69.948868,37.695751,46.788696,11.62372,35.108379,35.303249,25.293133,7.550219,12.821183,23.594257,16.333755,16.926765,15.192848,12.795442,9.901272,81.692078,11.231515,9.500664,50.900002,12.97,3.35,7.306388,278.214844,153.547134,43.572575,53.704384,31.411131,21.650375,18.27874,59.477692,34.247623,15.304727,57.187862,17.337191,30.885168,32.848877,46.109634,258.559387,37.48,5237.781699
21/06/2021,179.257141,113.02919,68.621475,72.607109,33.573193,43.238533,17.82308,13.055306,27.469809,12.129229,27.137646,4.680452,119.284912,51.74725,163.652924,36.755196,64.408768,57.321743,20.488297,20.155518,114.023911,21.84226,62.357452,17.23584,248.151978,20.616966,17.27704,12.603224,43.669464,20.793928,18.203833,4.99,121.69558,16.643988,37.5,61.827812,44.614113,44.530403,30.184011,66.315598,75.74556,202.995682,47.397102,293.107025,130.528763,164.720551,7.463775,17.793242,74.39489,171.021545,20.840736,43.763531,149.099045,70.945381,38.450645,48.36166,11.793823,35.978062,36.182018,26.212057,7.783827,12.997068,24.050043,16.772432,17.410669,15.500276,12.994438,10.160259,82.720718,11.559515,9.678987,50.900002,13.5,3.36,6.919755,283.054443,157.640854,44.874813,54.701199,32.155884,22.076408,18.693747,60.244675,35.099464,15.674365,58.518906,17.623528,31.670931,33.157314,47.021458,260.309387,37.990002,5345.124632
22/06/2021,176.353806,111.262375,67.567078,72.144295,32.867477,42.341774,17.520838,12.766191,26.858322,11.835542,26.593199,4.750967,118.691383,51.262817,162.340927,36.340729,64.021408,57.039421,20.488297,19.714436,112.43351,21.569818,61.547615,17.319778,247.332825,20.332724,17.09457,12.489767,42.721745,20.586557,18.092722,4.83,120.538773,16.587788,35.099998,61.300919,44.111362,44.182224,29.898647,66.277931,75.459229,202.497986,47.311012,294.419403,130.085419,163.304337,7.383948,17.6583,73.919937,169.332596,20.916351,42.972454,148.342468,70.871567,38.17614,47.30695,11.727674,35.448692,35.876358,26.548693,7.709072,12.950783,24.069439,16.744432,17.28229,15.411021,12.984488,10.140338,82.30127,11.48,9.609638,46.799999,13.51,3.27,6.919755,282.028717,156.937683,44.399536,55.574593,32.103313,21.828537,18.776749,61.541248,35.264328,15.841579,57.281597,17.58658,31.550756,33.051289,46.923126,259.210754,38.389999,5306.142978
23/06/2021,176.824875,112.169418,67.519585,72.84304,32.93335,42.332531,17.365137,12.739089,26.538467,12.021543,26.339756,4.627565,117.854553,51.039982,160.816711,35.935692,63.643726,56.893387,20.479271,19.858267,113.18586,21.644976,61.757217,17.590256,246.648697,20.417997,17.190607,12.489767,42.331505,20.595984,18.120502,4.93,122.352654,17.037373,40.349998,61.246414,44.344128,44.108929,29.5446,66.164772,75.44014,203.579483,47.4258,293.35614,130.384186,163.236908,7.383948,17.561909,73.406197,169.322876,20.973063,43.136127,145.526733,70.93615,38.480057,48.1889,11.557569,35.11784,35.857254,26.858032,7.671696,12.885983,24.408859,16.7911,17.390921,15.440772,12.86509,10.06065,81.841873,11.420363,9.589826,44.799999,13.6,3.3,7.316302,283.250275,158.71965,44.656185,56.239136,32.077023,21.557421,18.684525,61.952118,35.099464,15.832778,56.644203,17.531158,31.356623,33.272976,46.610241,256.887115,38.700001,5309.011819
24/06/2021,176.77681,112.500099,67.633575,73.650696,32.876884,42.452713,17.401772,12.793296,26.500835,11.806174,26.396076,4.865555,118.000511,50.923717,160.459763,35.549496,63.556564,56.727886,20.641733,19.810324,112.138283,21.560427,61.509502,17.795443,247.512863,20.825409,17.123377,12.433038,42.526623,20.558277,18.139021,5.08,120.881172,17.21533,39.599998,60.864857,44.185852,44.127251,29.479376,66.108215,74.924721,202.928665,47.454494,294.429016,130.085419,163.381409,7.413883,17.494442,73.321465,168.488098,21.199896,43.536213,143.687881,71.286781,38.313393,48.243458,11.58592,35.240726,35.70443,26.553143,7.727761,12.923011,24.505829,16.828896,17.410669,15.559775,12.944689,10.140338,83.479706,11.390546,9.639359,50.200001,13.58,3.32,7.881382,281.4599,157.708252,44.561134,55.023972,31.980648,21.665867,18.905861,62.846931,35.703995,16.123209,57.169121,17.531158,31.643196,33.966972,46.860546,256.819061,40.860001,5314.624032
25/06/2021,177.536316,113.189827,68.735474,74.866707,33.22504,43.044392,17.383457,12.784261,26.002243,11.698488,27.081324,4.87437,118.710831,51.766632,161.028915,35.935692,64.089195,57.633274,20.398041,20.213049,113.585838,22.001968,61.985882,17.599583,246.207611,20.995955,17.190607,12.584314,43.065521,20.831633,18.472355,5.3,121.297653,17.262163,36.75,61.891399,44.576881,44.759472,29.2185,67.644951,75.572052,204.756699,47.693638,292.800446,130.316742,163.920914,7.344035,17.764328,73.769478,169.982941,21.218801,43.899921,145.775742,71.535896,38.852608,48.925373,11.58592,35.864624,35.828598,26.664011,7.802516,12.904496,24.360371,16.554873,17.351418,15.331685,12.845191,9.980962,83.65947,11.152,9.807775,52,13.36,3.3,7.643454,284.173401,160.270432,45.321564,55.356247,32.304832,21.69685,18.905861,63.193909,35.77726,16.387236,57.881504,17.531158,31.698662,34.51638,47.155548,259.142761,40.549999,5347.410396
28/06/2021,177.238251,110.289215,67.101631,74.195175,32.001804,41.796322,17.02626,12.42287,26.218615,11.47333,25.917341,4.821483,118.34108,51.214375,160.295761,35.605995,63.556564,57.049149,20.163376,19.982922,111.643066,21.579216,61.195103,17.189207,241.715698,20.787514,16.950514,12.281761,42.275757,20.671391,17.916796,5.296,120.492493,17.318365,37.349998,61.618862,43.971718,44.218872,29.050793,66.83416,74.77372,203.263657,47.617107,291.421173,129.8927,163.863113,6.914968,17.552273,73.905838,169.429657,20.774574,42.817883,146.235443,71.185287,38.636921,47.30695,11.529218,34.730263,35.293701,26.294449,7.783827,12.534209,23.177261,16.621017,16.739132,14.925089,12.33775,9.672169,79.684723,10.674909,9.302526,50.799999,12.82,3.05,7.465007,283.940308,159.499832,44.732231,55.071438,32.059505,21.294054,18.841303,62.134731,35.823055,16.088005,58.059597,17.438793,31.430576,34.391075,46.637062,264.24707,41.700001,5301.483952
29/06/2021,177.025482,108.459785,66.805069,73.341705,31.916414,41.69463,16.898041,12.386731,25.87182,11.502698,25.560637,4.733338,118.175667,51.399403,160.412079,35.512447,63.488483,56.579937,20.2085,19.944565,112.071617,21.616793,61.366596,17.608908,240.941589,20.901989,16.921703,12.234488,42.48946,20.690243,17.935314,5.15,121.22361,17.196604,37.349998,61.727886,43.943787,44.557701,29.08806,66.746193,74.600586,202.800781,47.320576,289.376343,129.8927,163.631927,6.675488,17.561909,73.292236,168.239777,20.746223,42.263226,145.967285,70.465004,38.460449,47.634274,11.46057,34.58847,35.494286,26.303686,7.755795,12.562314,23.371214,16.554873,16.709505,14.95486,12.188504,9.572558,78.496292,10.585454,9.233178,46.299999,12.61,3,6.870186,282.989197,158.575165,44.532616,54.938534,31.866737,21.015194,18.647635,61.607315,35.630718,16.008801,58.059597,17.217115,31.559996,34.400707,46.646004,265.219238,40.34,5280.475067
30/06/2021,175.98085,109.183929,66.623299,72.868057,31.897434,41.759342,16.916355,12.386731,26.593912,11.747436,26.114466,4.63638,116.307434,50.863792,159.403976,35.370708,62.758949,55.670822,20.361937,19.992512,111.585922,21.504059,61.04266,17.580929,241.202606,20.949688,16.960117,12.272306,42.229305,20.746799,17.944572,5.06,120.751617,17.093569,37.349998,60.839977,43.645866,44.409172,29.022839,66.661102,74.061958,201.238632,46.851868,293.157318,128.651459,162.254242,6.695445,17.57155,72.376694,167.166946,20.623352,42.435986,144.099731,69.800865,38.087902,47.897957,11.393827,34.768074,35.618462,26.229774,7.709072,12.4499,23.332424,16.384789,16.877392,15.113638,12.357651,9.662208,78.85582,10.694788,9.243086,45.599998,12.87,3,6.661999,280.387573,157.794968,44.350693,54.632362,31.796648,20.92897,18.536968,62.042202,35.163578,16.017599,57.694038,17.060091,31.818836,34.632042,47.51313,262.642853,40.169998,5261.26878
01/07/2021,176.290375,109.517418,66.757217,74.434738,32.011292,42.092159,17.090374,12.549356,26.58441,11.855121,26.133244,4.750967,116.7453,50.844315,159.471848,35.314007,62.758949,55.837002,20.37999,20.213049,112.452553,21.776499,61.757217,18.00996,244.308228,21.340826,17.219419,12.489767,43.121277,20.82221,18.066391,5.11,123.052895,17.32773,37.200001,61.122581,43.776203,44.437023,29.302355,66.509773,75.043045,202.993652,47.435368,295.018982,129.446625,163.227264,6.765293,17.620066,72.561737,167.586334,20.72732,42.790607,143.505936,69.875694,38.283981,47.997963,11.498709,35.108379,35.914558,26.479229,7.724089,12.562314,23.35182,16.507627,17.104528,15.103715,12.417349,9.801662,77.737297,10.98303,9.371875,43.200001,13.05,3.01,6.493466,280.061157,158.844864,44.331543,54.737602,31.954361,21.070061,18.66608,61.921917,35.35593,16.193613,58.57515,17.116207,31.735643,34.583851,47.736614,262.827515,40.27,5285.115662
02/07/2021,177.96373,110.594116,66.479782,73.61499,31.96385,41.971973,17.081215,12.603564,26.878952,11.933435,26.208336,4.71571,117.766991,51.116989,160.160034,35.663658,62.992409,56.149818,20.33486,20.030863,112.243042,21.724344,61.461868,17.879387,246.531693,21.226347,17.09457,12.404675,42.786789,20.454594,18.010164,5.1,121.266144,17.515057,35.849998,61.514561,43.776203,44.54842,29.470062,67.105576,75.456635,203.784363,47.559719,297.86438,130.164215,164.691635,6.805206,17.775309,73.21431,168.239777,20.72732,42.481449,143.917755,70.26857,38.558491,47.734291,11.536847,35.194176,35.780838,26.229774,7.58331,12.328117,23.051193,16.422585,17.035398,14.964784,12.33775,9.662208,76.758591,10.744485,9.322339,39.599998,12.67,2.97,5.96804,282.280518,160.723145,44.839016,54.795013,32.129597,21.117094,18.998087,61.838638,35.126934,16.070402,57.309719,17.106857,31.717159,35.326038,48.2551,265.297028,39.889999,5296.412971
